"Order Credit Memos","Note di credito ordine",module,Magento_Sales
"Credit memo #%1 created","Nota di credito #%1 creata",module,Magento_Sales
"Credit memo #%1 comment added","Aggiungo commento nella nota di credito #%1",module,Magento_Sales
"Shipment #%1 created","Spedizione #%1 creata",module,Magento_Sales
"Shipment #%1 comment added","Aggiunto commento alla spedizione #%1",module,Magento_Sales
"Invoice #%1 created","Fattura #%1 creata",module,Magento_Sales
"Invoice #%1 comment added","Aggiunto commento alla fattura #%1",module,Magento_Sales
"Tracking number %1 for %2 assigned","Numero di tracciamento %1 per %2 assegnato",module,Magento_Sales
"Comments History","Cronologia commenti",module,Magento_Sales
"Order History","Cronologia ordine",module,Magento_Sales
Information,Informazioni,module,Magento_Sales
"Order Information","Informazioni ordine",module,Magento_Sales
"Order Invoices","Fattura ordine",module,Magento_Sales
Shipments,Spedizioni,module,Magento_Sales
"Order Shipments","Spedizioni ordine",module,Magento_Sales
Transactions,Transazioni,module,Magento_Sales
"Order View","Mostra Ordine",module,Magento_Sales
Any,Qualsiasi,module,Magento_Sales
Specified,Specificato,module,Magento_Sales
"Applies to Any of the Specified Order Statuses except canceled orders","Applica ad uno qualsiasi degli status ordine eccetto gli ordini annullati",module,Magento_Sales
"Cart Price Rule","Regola di prezzo del carrello",module,Magento_Sales
Yes,Sì,module,Magento_Sales
"Show Actual Values","Mostra i valori attuali",module,Magento_Sales
"New Order RSS","Nuovo ordine RSS",module,Magento_Sales
Subtotal,Subtotale,module,Magento_Sales
"Shipping & Handling","Spedizione e gestione",module,Magento_Sales
"Discount (%1)","Sconto (%1)",module,Magento_Sales
Discount,Sconto,module,Magento_Sales
"Grand Total","Totale complessivo",module,Magento_Sales
Back,Indietro,module,Magento_Sales
"Transaction # %1 | %2","Transazione # %1 | %2",module,Magento_Sales
N/A,N/D,module,Magento_Sales
Key,Chiave,module,Magento_Sales
Value,Valore,module,Magento_Sales
"We found an invalid entity model.","Abbiamo trovato un entity model non valido.",module,Magento_Sales
"Order # %1","Ordine # %1",module,Magento_Sales
"Back to My Orders","Torna ai miei ordini",module,Magento_Sales
"View Another Order","Mostra un altro ordine",module,Magento_Sales
"About Your Refund","Informazioni sul tuo rimborso",module,Magento_Sales
"My Orders","I Miei ordini",module,Magento_Sales
"Subscribe to Order Status","Iscriviti per gli status dell'ordine",module,Magento_Sales
"About Your Invoice","Info sulla tua fattura",module,Magento_Sales
"Print Order # %1","Stampa ordine # %1",module,Magento_Sales
"Grand Total to be Charged","Totale complessivo da riscuotere",module,Magento_Sales
Unassign,"Non assegnato",module,Magento_Sales
"We can't add this item to your shopping cart right now.","Al momento è impossibile aggiungere questo articolo al carrello.",module,Magento_Sales
"You sent the message.","Il messaggio è stato inviato.",module,Magento_Sales
Sales,Vendite,module,Magento_Sales
"Invoice capturing error","Errore durante l'acquisizione della fattura",module,Magento_Sales
"This order no longer exists.","L'ordine non esiste più.",module,Magento_Sales
"Please enter a comment.","Inserisci un commento.",module,Magento_Sales
"We cannot add order history.","Non è possibile aggiungere cronologia ordini.",module,Magento_Sales
"You updated the order address.","Hai aggiornato l'indirizzo dell'ordine.",module,Magento_Sales
"We can't update the order address right now.","Non è possibile aggiornare l'indirizzo dell'ordine in questo momento.",module,Magento_Sales
"You have not canceled the item.","Non hai cancellato questo elemento.",module,Magento_Sales
"You canceled the order.","Hai annullato l'ordine.",module,Magento_Sales
"""%1"" coupon code was not applied. Do not apply discount is selected for item(s)","Il codice coupon ""%1"" non è stato applicato. Non applicare lo sconto se è selezionato per gli elementi",module,Magento_Sales
"""%1"" coupon code is not valid.","Il codice coupon ""%1"" non è valido.",module,Magento_Sales
"The coupon code has been accepted.","Il codice coupon è stato accettato.",module,Magento_Sales
"Quote item id is not received.","L'articolo quotato non è stato ricevuto.",module,Magento_Sales
"Quote item is not loaded.","L'articolo non è stato caricato.",module,Magento_Sales
"New Order","Nuovo ordine",module,Magento_Sales
"You created the order.","Hai creato l'ordine.",module,Magento_Sales
"Order saving error: %1","Errore salvataggio ordine: %1",module,Magento_Sales
"Cannot add new comment.","Non è possibile aggiungere un nuovo commento.",module,Magento_Sales
"The credit memo has been canceled.","La nota di credito è stata annullata.",module,Magento_Sales
"Credit memo has not been canceled.","La nota di credito non è stata annullata.",module,Magento_Sales
"New Memo for #%1","Nuova nota per #%1",module,Magento_Sales
"New Memo","Nuova nota",module,Magento_Sales
"The credit memo's total must be positive.","Il totale della nota di credito deve essere positivo.",module,Magento_Sales
"Cannot create online refund for Refund to Store Credit.","Non è possibile creare un rimborso online per il Rimborso al credito del negozio.",module,Magento_Sales
"You created the credit memo.","È stata creata la nota di credito.",module,Magento_Sales
"We can't save the credit memo right now.","Non è possibile salvare la nota di credito in questo momento.",module,Magento_Sales
"We can't update the item's quantity right now.","Non è possibile aggiornare la quantità degli elementi in questo momenti.",module,Magento_Sales
"View Memo for #%1","Mostra nota per #%1",module,Magento_Sales
"View Memo","Mostra Nota",module,Magento_Sales
"You voided the credit memo.","Hai annullato la nota di credito.",module,Magento_Sales
"We can't void the credit memo.","Non è possibile annullare la nota di credito.",module,Magento_Sales
"The order no longer exists.","L'ordine non esiste più.",module,Magento_Sales
"We can't create credit memo for the order.","Non è possibile creare la nota di credito per l'ordine.",module,Magento_Sales
"Edit Order","Modifica ordine",module,Magento_Sales
"You sent the order email.","Hai inviato l'email per l'ordine.",module,Magento_Sales
"We can't send the email order right now.","Non è possibile inviare l'email dell'ordine in questo momento.",module,Magento_Sales
"You have not put the order on hold.","Non hai messo l'ordine in sopeso.",module,Magento_Sales
"You put the order on hold.","Hai messo l'ordine in sopeso.",module,Magento_Sales
"You canceled the invoice.","Hai annullato la fattura.",module,Magento_Sales
"Invoice canceling error","Errore durante la cancellazione della fattura",module,Magento_Sales
"The invoice has been captured.","La fattura è stata acquisita.",module,Magento_Sales
"The order does not allow an invoice to be created.","L'ordine non consente di creare una fattura.",module,Magento_Sales
"You can't create an invoice without products.","Non è possibile creare una fattura senza prodotti.",module,Magento_Sales
"New Invoice","Nuova fattura",module,Magento_Sales
"We can't save the invoice right now.","Non è possibile salvare la fattura in questo momento.",module,Magento_Sales
"The invoice and the shipment  have been created. The shipping label cannot be created now.","Sono state create fattura e spedizione. L'etichetta di spedizione non può essere creata ora.",module,Magento_Sales
"You created the invoice and shipment.","Hai creato la fattura e spedizione.",module,Magento_Sales
"The invoice has been created.","La fattura è stata creata.",module,Magento_Sales
"We can't send the invoice email right now.","Non è possibile inviare l'email di fattura in questo momento.",module,Magento_Sales
"We can't send the shipment right now.","Non possiamo inviare la spedizione in questo momento.",module,Magento_Sales
"Cannot update item quantity.","Non è possibile aggiornare la quantità dell'articolo.",module,Magento_Sales
"The invoice has been voided.","La fattura è stata annullata.",module,Magento_Sales
"Invoice voiding error","Errore di annullamento della fattura",module,Magento_Sales
"%1 order(s) cannot be canceled.","%1 ordini non possono essere annullati.",module,Magento_Sales
"You cannot cancel the order(s).","Non è possibile annullare gli ordini.",module,Magento_Sales
"We canceled %1 order(s).","Sono stati annullati %1 ordini.",module,Magento_Sales
"%1 order(s) were not put on hold.","%1 ordini non sono stati messi in sospeso.",module,Magento_Sales
"No order(s) were put on hold.","Nessun ordine è stato messo in sopeso.",module,Magento_Sales
"You have put %1 order(s) on hold.","Hai messo in sopeso %1 ordini.",module,Magento_Sales
"%1 order(s) were not released from on hold status.","%1 ordini non sono stati rilasciati dallo status di sospensione.",module,Magento_Sales
"No order(s) were released from on hold status.","Nessun ordine è stato rilasciato dallo status di sospensione.",module,Magento_Sales
"%1 order(s) have been released from on hold status.","%1 ordini sono stati rilasciati dallo status di sospensione.",module,Magento_Sales
"There are no printable documents related to selected orders.","Non esistono documenti stampabili correlati agli ordini selezionati.",module,Magento_Sales
"The payment has been accepted.","Il pagamento è stato accettato.",module,Magento_Sales
"The payment has been denied.","Il pagamento è stato negato.",module,Magento_Sales
"Transaction has been approved.","La transazione è stata approvata.",module,Magento_Sales
"Transaction has been voided/declined.","La transazione è stata annullata, rifiutata.",module,Magento_Sales
"There is no update for the transaction.","Non c'è nessun aggiornamento per la transazione.",module,Magento_Sales
"We can't update the payment right now.","Non è possibile aggiornare il pagamento in questo momento.",module,Magento_Sales
"You assigned the order status.","L'hai assegnato allo status ordine.",module,Magento_Sales
"Something went wrong while assigning the order status.","Qualcosa è andato storto durante l'assegnazione dello status dell'ordine.",module,Magento_Sales
"We can't find this order status.","Non è possibile trovare questo status ordine.",module,Magento_Sales
"Create New Order Status","Crea nuovo status dell'ordine",module,Magento_Sales
"We found another order status with the same order status code.","Abbiamo trovato un altro status dell'ordine con lo stesso codice.",module,Magento_Sales
"You saved the order status.","Hai salvato lo status dell'ordine.",module,Magento_Sales
"We can't add the order status right now.","Non è possibile aggiungere uno status ordine in questo momento.",module,Magento_Sales
"You have unassigned the order status.","Hai rimosso l'assegnazione dello status ordine.",module,Magento_Sales
"Something went wrong while unassigning the order.","Qualcosa è andato storto durante la procedura di annullamento assegnazione dell'ordine.",module,Magento_Sales
"Can't unhold order.","Non è possibile sbloccare ordine.",module,Magento_Sales
"You released the order from holding status.","Hai sbloccato l'ordine dallo status bloccato.",module,Magento_Sales
"The order was not on hold.","L'ordine non era bloccato.",module,Magento_Sales
"Exception occurred during order load","Si è verificata un eccezione durante il caricamento dell'ordine",module,Magento_Sales
"Something went wrong while saving the gift message.","Qualcosa è andato storto durante il salvataggio del messaggio regalo.",module,Magento_Sales
"You saved the gift card message.","Hai salvato il messaggio della gift card.",module,Magento_Sales
"The payment has been voided.","Il pagamento è stato annullato.",module,Magento_Sales
"We can't void the payment right now.","Non è possibile annullare il pagamento in questo momento.",module,Magento_Sales
"Please correct the transaction ID and try again.","Correggi l'ID transazione e riprova.",module,Magento_Sales
"The transaction details have been updated.","I dettagli della transazione sono stati aggiornati.",module,Magento_Sales
"We can't update the transaction details.","Impossibile aggiornare i dettagli della transazione.",module,Magento_Sales
"Orders and Returns","Ordini e resi",module,Magento_Sales
"You entered incorrect data. Please try again.","Hai inserito dati non corretti. Riprova.",module,Magento_Sales
"Go to Home Page","Vai alla Home Page",module,Magento_Sales
"We can't find this wish list.","Non riusciamo a trovare questa lista dei desideri.",module,Magento_Sales
"We could not add a product to cart by the ID ""%1"".","Impossibile aggiungere un prodotto al carrello tramite l'ID ""%1"".",module,Magento_Sales
"There is an error in one of the option rows.","C'è un errore in una delle righe di opzione.",module,Magento_Sales
"Please specify order items.","Specificare gli articoli dell'ordine.",module,Magento_Sales
"Please specify a shipping method.","Specifica un metodo di spedizione.",module,Magento_Sales
"Please specify a payment method.","Specificare un metodo di pagamento.",module,Magento_Sales
"This payment method is not available.","Questo metodo di pagamento non è disponibile.",module,Magento_Sales
"Validation is failed.","Convalida non riuscita.",module,Magento_Sales
"You did not email your customer. Please check your email settings.","Non hai mandato l'email al tuo cliente. Controlla le impostazioni delle email.",module,Magento_Sales
"-- Please Select --","-- Seleziona --",module,Magento_Sales
"Path ""%1"" is not part of allowed directory ""%2""","Path ""%1"" non fa parte della direttory consentita ""%2""",module,Magento_Sales
"Identifying Fields required","Identificazione cambi obbligatori",module,Magento_Sales
"Id required","Id obbligatorio",module,Magento_Sales
"A hold action is not available.","L'azione ""blocca"" non è disponibile.",module,Magento_Sales
"You cannot remove the hold.","Non è possibile rimuovere il blocco.",module,Magento_Sales
"We cannot cancel this order.","Non è possibile annullare l'ordine.",module,Magento_Sales
Guest,Ospite,module,Magento_Sales
"Please enter the first name.","Inserisci il nome.",module,Magento_Sales
"Please enter the last name.","Inserisci il cognome.",module,Magento_Sales
"Please enter the street.","Inserisci la via.",module,Magento_Sales
"Please enter the city.","Inserisci la città.",module,Magento_Sales
"Please enter the phone number.","Inserisci il numero di telefono.",module,Magento_Sales
"Please enter the zip/postal code.","Inserisci il codice postale.",module,Magento_Sales
"Please enter the country.","Inserisci il paese.",module,Magento_Sales
"Please enter the state/province.","Inserisci la provincia.",module,Magento_Sales
"Requested entity doesn't exist","L'entità richiesta non esiste",module,Magento_Sales
"Could not delete order address","Impossibile eliminare l'indirizzo d'ordine",module,Magento_Sales
"Could not save order address","Impossibile salvare l'indirizzo d'ordine",module,Magento_Sales
Pending,"In attesa",module,Magento_Sales
Refunded,Rimborsati,module,Magento_Sales
Canceled,Cancellato,module,Magento_Sales
"Unknown State","Stato sconosciuto",module,Magento_Sales
"We found an invalid quantity to refund item ""%1"".","Quantità non valida di rimborso articolo ""%1"".",module,Magento_Sales
"Maximum shipping amount allowed to refund is: %1","L'importo massimo concesso per il rimborso della spedizione è: %1",module,Magento_Sales
"The most money available to refund is %1.","Il denaro massimo disponibile al rimborso è di %1.",module,Magento_Sales
"Could not delete credit memo","Impossibile eliminare la nota di credito",module,Magento_Sales
"Could not save credit memo","Impossibile salvare la nota di credito",module,Magento_Sales
"This order already has associated customer account","Questo ordine ha già associato un account cliente",module,Magento_Sales
Paid,Pagato,module,Magento_Sales
"We cannot register an existing invoice","Impossibile registrare una fattura esistente",module,Magento_Sales
"Order Id is required for invoice document","L'id ordine è obbligatorio per la fattura",module,Magento_Sales
"The quantity to invoice must not be greater than the uninvoiced quantity for product SKU ""%1"".","La quantità da fatturare non deve essere maggiore della quantità non fatturata per prodotto con SKU ""%1"".",module,Magento_Sales
"ID required","ID obbligatorio",module,Magento_Sales
"Unknown Status","Stato sconosciuto",module,Magento_Sales
Ordered,Ordinato,module,Magento_Sales
Shipped,Spediti,module,Magento_Sales
Invoiced,Fatturati,module,Magento_Sales
Backordered,"Ordine arretrato",module,Magento_Sales
Returned,Restituito,module,Magento_Sales
Partial,Parziale,module,Magento_Sales
Mixed,Misto,module,Magento_Sales
"Registered a Void notification.","Registrata una notifica vuota.",module,Magento_Sales
"If the invoice was created offline, try creating an offline credit memo.","Se la fattura è stata creata offline, provare a creare una nota di credito offline.",module,Magento_Sales
"We refunded %1 online.","Sono stati rimborsati %1 online.",module,Magento_Sales
"We refunded %1 offline.","Sono stati rimborsati %1 offline.",module,Magento_Sales
"IPN ""Refunded"". Refund issued by merchant. Registered notification about refunded amount of %1. Transaction ID: ""%2"". Credit Memo has not been created. Please create offline Credit Memo.","IPN ""Rimborsato"". Rimborso emesso dal commerciante. Registrata notifica sull'importo rimborsato di %1. ID transazione: ""%2"". La nota di credito non è stata creata. Crea nota di credito offline.",module,Magento_Sales
"The credit memo has been created automatically.","La nota di credito è stata creata automaticamente.",module,Magento_Sales
"Registered notification about refunded amount of %1.","Registrata notifica riguardante l'importo rimborsato di %1.",module,Magento_Sales
"Canceled order online","Ordine annullato online",module,Magento_Sales
"Canceled order offline","Ordine annullato offline",module,Magento_Sales
"Approved the payment online.","Pagamento approvato online.",module,Magento_Sales
"There is no need to approve this payment.","Non c'è nessun bisogno di approvare questo pagamento.",module,Magento_Sales
"Denied the payment online","Pagamento negato online",module,Magento_Sales
"Registered update about approved payment.","Aggiornamento registrato riguardante pagamento approvato.",module,Magento_Sales
"Registered update about denied payment.","Aggiornamento registrato riguardante pagamento negato.",module,Magento_Sales
"There is no update for the payment.","Non c'è nessun aggiornamento per il pagamento.",module,Magento_Sales
"Voided authorization.","Autorizzazione annullata.",module,Magento_Sales
"Amount: %1.","Importo: %1.",module,Magento_Sales
"Transaction ID: ""%1""","ID transazione: ""%1""",module,Magento_Sales
"The payment method you requested is not available.","Il metodo di pagamento che hai richiesto non è disponibile.",module,Magento_Sales
"The payment disallows storing objects.","Il pagamento non consente l'archiviazione di oggetti.",module,Magento_Sales
"The transaction ""%1"" cannot be captured yet.","La transazione ""%1"" non può ancora essere acquisita.",module,Magento_Sales
"The order amount of %1 is pending approval on the payment gateway.","L'importo dell'ordine di %1 è in attesa di approvazione sul gateway di pagamento.",module,Magento_Sales
"Ordered amount of %1","Importo ordinato di %1",module,Magento_Sales
"An amount of %1 will be captured after being approved at the payment gateway.","Un importo di %1 sarà acquisito dopo essere stato approvato presso il gateway di pagamento.",module,Magento_Sales
"Registered notification about captured amount of %1.","Notifica registrata sull'importo acquisito di %1.",module,Magento_Sales
"Order is suspended as its capture amount %1 is suspected to be fraudulent.","L'ordine è sospeso come un importo %1 è sospetto di essere una frode.",module,Magento_Sales
"The parent transaction ID must have a transaction ID.","L'ID della transazione genitore deve avere un ID di transazione.",module,Magento_Sales
"Payment transactions disallow storing objects.","Le operazioni di pagamento non consentono l'archiviazione di oggetti.",module,Magento_Sales
"The transaction ""%1"" (%2) is already closed.","La transazione ""%1"" (%2) è già chiusa.",module,Magento_Sales
"Set order for existing transactions not allowed","Imposta l'ordine per le transazioni esistenti non permesse",module,Magento_Sales
"At minimum, you need to set a payment ID.","Al minimo, è necessario impostare un ID di pagamento.",module,Magento_Sales
Order,Ordine,module,Magento_Sales
Authorization,Autorizzazione,module,Magento_Sales
"We found an unsupported transaction type ""%1"".","Abbiamo trovato un tipo di transazione non supportato ""%1"".",module,Magento_Sales
"Please set a proper payment and order id.","Si prega di impostare un id di pagamento e d'ordine corretto.",module,Magento_Sales
"Please enter a Transaction ID.","Inserisci un ID transazione.",module,Magento_Sales
"You can't do this without a transaction object.","Non è possibile farlo senza un oggetto transazione.",module,Magento_Sales
"Sold to:","Venduto a:",module,Magento_Sales
"Ship to:","Spedire a:",module,Magento_Sales
"Payment Method:","Metodo di pagamento:",module,Magento_Sales
"Shipping Method:","Metodo di Spedizione:",module,Magento_Sales
"Total Shipping Charges","Totale spese di spedizione",module,Magento_Sales
Title,Titolo,module,Magento_Sales
Number,Numero,module,Magento_Sales
"We found an invalid renderer model.","È stato trovato un renderer model non valido.",module,Magento_Sales
"Please define the PDF object before using.","Definire l'oggetto PDF prima di utilizzarlo.",module,Magento_Sales
Products,Prodotti,module,Magento_Sales
"Total (ex)","Totale (es)",module,Magento_Sales
Qty,Qtà,module,Magento_Sales
Tax,Tassa,module,Magento_Sales
"Total (inc)","Totale (inc)",module,Magento_Sales
"The order object is not specified.","L'oggetto dell'ordine non è specificato.",module,Magento_Sales
"The source object is not specified.","Il sorgente dell'oggetto non è specificato.",module,Magento_Sales
"An item object is not specified.","Un elemento oggetto non è specificato.",module,Magento_Sales
"A PDF object is not specified.","Un oggetto PDF non è specificato.",module,Magento_Sales
"A PDF page object is not specified.","Una pagina PDF non è specificata.",module,Magento_Sales
"Excl. Tax","Tasse escl.",module,Magento_Sales
"Incl. Tax","Tasse incl.",module,Magento_Sales
title,titolo,module,Magento_Sales
"The PDF total model %1 must be or extend \Magento\Sales\Model\Order\Pdf\Total\DefaultTotal.","Il modello totale PDF %1 deve essere o estendere \Magento\Sales\Model\Order\Pdf\Total\DefaultTotal.",module,Magento_Sales
"We cannot register an existing shipment","Non possiamo registrare una spedizione esistente",module,Magento_Sales
"Parent shipment cannot be loaded for track object.","Spedizione Parente non può essere caricata per traccia oggetto.",module,Magento_Sales
"You can't create a shipment without products.","Non puoi creare una spedizione senza prodotti.",module,Magento_Sales
"Please enter a tracking number.","Inserisci un numero di tracciamento.",module,Magento_Sales
"Could not delete shipment","Impossibile eliminare la spedizione",module,Magento_Sales
"Could not save shipment","Non è possibile salvare la spedizione",module,Magento_Sales
"The last status can't be unassigned from its current state.","L'ultimo status non può essere disassegnato dal suo stato corrente.",module,Magento_Sales
"Status can't be unassigned, because it is used by existing order(s).","Lo status non può essere disassegnato perchè è utilizzato da ordini esistenti.",module,Magento_Sales
"The total model should be extended from \Magento\Sales\Model\Order\Total\AbstractTotal.","Il modello totale dovrebbe essere esteso da \Magento\Sales\Model\Order\Total\AbstractTotal.",module,Magento_Sales
"A shipment cannot be created when an order has a status of %1","Una spedizione non può essere creata quando l'ordine è in stato di %1",module,Magento_Sales
"The order does not allow a shipment to be created.","L'ordine non consente di creare una spedizione.",module,Magento_Sales
"We cannot determine the field name.","Non è possibile determinare il nome del campo.",module,Magento_Sales
City,Città,module,Magento_Sales
Company,Società,module,Magento_Sales
Country,Paese,module,Magento_Sales
"First Name",Nome,module,Magento_Sales
"Last Name",Cognome,module,Magento_Sales
State/Province,Stato/Provincia,module,Magento_Sales
"Street Address",Indirizzo,module,Magento_Sales
"Phone Number","Numero di telefono",module,Magento_Sales
"Zip/Postal Code",CAP,module,Magento_Sales
"We can't save the address:\n%1","Impossibile salvare l'indirizzo:\n%1",module,Magento_Sales
"Cannot save comment:\n%1","Non è possibile salvare il commento:\n%1",module,Magento_Sales
"We don't have enough information to save the parent transaction ID.","Non abbiamo abbastanza informazioni per salvare l'ID transazione genitore.",module,Magento_Sales
"We cannot create an empty shipment.","Non è possibile creare una spedizione vuota.",module,Magento_Sales
"Cannot save track:\n%1","Non è possibile salvare la traccia:
%1",module,Magento_Sales
"Cannot unassign status from state","Non è possibile annullare l'assegnazione dello status dallo stato",module,Magento_Sales
"New Orders","Nuovi ordini",module,Magento_Sales
"Order #%1 created at %2","Ordine #%1 creato su %2",module,Magento_Sales
"Details for %1 #%2","Dettagli per %1 #%2",module,Magento_Sales
"Notified Date: %1","Data notifica: %1",module,Magento_Sales
"Comment: %1<br/>","Commento: %1 <br/>",module,Magento_Sales
"Current Status: %1<br/>","Status attuale: %1 <br/>",module,Magento_Sales
"Total: %1<br/>","Totale: %1 <br/>",module,Magento_Sales
"Order # %1 Notification(s)","Ordine # %1 Notifiche",module,Magento_Sales
"You can not cancel Credit Memo","Non è possibile annullare la nota di credito",module,Magento_Sales
"Could not cancel creditmemo","Non è possibile annullare la nota di credito",module,Magento_Sales
"We cannot register an existing credit memo.","Non è possibile registrare una nota di credito esistente.",module,Magento_Sales
"We found an invalid quantity to invoice item ""%1"".","E' stata trovata una quantità non valida per fatturare l'elemento ""%1"".",module,Magento_Sales
"The Order State ""%1"" must not be set manually.","Lo stato dell'ordine ""%1"" non deve essere impostato manualmente.",module,Magento_Sales
"VAT Request Identifier","Identificatore p.IVA richiesto",module,Magento_Sales
"VAT Request Date","Data di richiesta P. IVA",module,Magento_Sales
"Pending Payment","Pagamento in attesa",module,Magento_Sales
Processing,"In elaborazione",module,Magento_Sales
"On Hold","In sospeso",module,Magento_Sales
Complete,Completato,module,Magento_Sales
Closed,Chiuso,module,Magento_Sales
"Suspected Fraud","Sospetta frode",module,Magento_Sales
"Payment Review","Rivedi Pagamento",module,Magento_Sales
New,Nuovo,module,Magento_Sales
"test message","messaggio di prova",module,Magento_Sales
"Email has not been sent","L'email non è stata inviata",module,Magento_Sales
"Authorized amount of %1.","Importo autorizzato di %1.",module,Magento_Sales
"We will authorize %1 after the payment is approved at the payment gateway.","Autorizzeremo %1 dopo che il pagamento viene approvato presso il gateway di pagamento.",module,Magento_Sales
"Authorized amount of %1","Importo autorizzato di %1",module,Magento_Sales
View,Mostra,module,Magento_Sales
"Group was removed","Il gruppo è stato rimosso",module,Magento_Sales
"Changing address information will not recalculate shipping, tax or other order amount.","Modificando le informazioni di indirizzo non verranno ricalcolate la spedizione, tasse o altri importi dell'ordine.",module,Magento_Sales
"Comment Text","Testo del commento",module,Magento_Sales
"Notify Customer by Email","Notifica il cliente via email",module,Magento_Sales
"Visible on Storefront","Visibile sul Frontend",module,Magento_Sales
Customer,Cliente,module,Magento_Sales
Notified,Notificato,module,Magento_Sales
"Not Notified","Non notificato",module,Magento_Sales
"No Payment Methods","Nessun metodo di pagamento",module,Magento_Sales
"Order Comments","Commenti ordine",module,Magento_Sales
"Apply Coupon Code","Utilizzare il codice Coupon",module,Magento_Sales
Apply,Applica,module,Magento_Sales
"Remove Coupon Code","Rimuovere il codice Coupon",module,Magento_Sales
Remove,Elimina,module,Magento_Sales
"Address Information","Informazioni indirizzo",module,Magento_Sales
"Payment &amp; Shipping Information","Informazioni Pagamento e Spedizione",module,Magento_Sales
"Order Total","Totale ordine",module,Magento_Sales
"Order Currency:","Valuta Ordine:",module,Magento_Sales
"Same As Billing Address","Uguale all'indirizzo di fatturazione",module,Magento_Sales
"Select from existing customer addresses:","Seleziona gli indirizzi dei clienti esistenti:",module,Magento_Sales
"Add New Address","Aggiungi nuovo indirizzo",module,Magento_Sales
"Save in address book","Salva nella rubrica",module,Magento_Sales
"You don't need to select a shipping address.","Non è necessario selezionare un indirizzo di spedizione.",module,Magento_Sales
"Gift Message for the Entire Order","Messaggi regalo per l'intero ordine",module,Magento_Sales
"Leave this box blank if you don't want to leave a gift message for the entire order.","Lascia il box vuoto se non vuoi lasciare un messaggio regalo per l'intero ordine.",module,Magento_Sales
"Row Subtotal","Riga Subtotale",module,Magento_Sales
Action,Azione,module,Magento_Sales
"No ordered items","Nessun articolo ordinato",module,Magento_Sales
"Update Items and Quantities","Aggiornamento articoli e quantità",module,Magento_Sales
"Total %1 product(s)","%1 prodotti totali",module,Magento_Sales
Subtotal:,Subtotale:,module,Magento_Sales
"Tier Pricing","Fascia di prezzo",module,Magento_Sales
"Custom Price","Prezzo personalizzato",module,Magento_Sales
"Please select","Prego selezionare",module,Magento_Sales
"Move to Shopping Cart","Sposta nel carrello",module,Magento_Sales
"Move to Wish List","Sposta nella lista desideri",module,Magento_Sales
"Subscribe to Newsletter","Iscriviti alla Newsletter",module,Magento_Sales
"Click to change shipping method","Clicca per cambiare metodo di spedizione",module,Magento_Sales
"Sorry, no quotes are available for this order.","Siamo spiacenti, nessun preventivo disponibile per questo ordine.",module,Magento_Sales
"Get shipping methods and rates","Ottieni metodi di spedizione e tariffe",module,Magento_Sales
"You don't need to select a shipping method.","Non è necessario selezionare un metodo di spedizione.",module,Magento_Sales
"Customer's Activities","Attività del cliente",module,Magento_Sales
Refresh,Aggiorna,module,Magento_Sales
Item,Oggetto,module,Magento_Sales
"Add To Order","Aggiungere all'ordine",module,Magento_Sales
"Configure and Add to Order","Configura e aggiungi all'ordine",module,Magento_Sales
"No items","Nessun elemento",module,Magento_Sales
"Append Comments","Aggiungi commenti",module,Magento_Sales
"Email Order Confirmation","Email di conferma ordine",module,Magento_Sales
"Grand Total Excl. Tax","Totale Complessivo escl. Tasse",module,Magento_Sales
"Grand Total Incl. Tax","Totale Complessivo incl. Tasse",module,Magento_Sales
"Subtotal (Excl. Tax)","Subtotale (escl. Tasse)",module,Magento_Sales
"Subtotal (Incl. Tax)","Subtotale (incl. Tasse)",module,Magento_Sales
"Payment &amp; Shipping Method","Metodi di pagamento e spedizione",module,Magento_Sales
"Payment Information","Informazioni di pagamento",module,Magento_Sales
"The order was placed using %1.","L'ordine è stato eseguito usando %1.",module,Magento_Sales
"Shipping Information","Informazioni di spedizione",module,Magento_Sales
"Items to Refund","Elementi da Rimborsare",module,Magento_Sales
"Return to Stock","Ritorno a magazzino",module,Magento_Sales
"Qty to Refund","Qty per rimborso",module,Magento_Sales
"Tax Amount","Importo tasse",module,Magento_Sales
"Discount Amount","Sconto quantità",module,Magento_Sales
"Row Total","Totale riga",module,Magento_Sales
"No Items To Refund","Nessun elemento per il rimborso",module,Magento_Sales
"Credit Memo Comments","Commenti nota di credito",module,Magento_Sales
"Refund Totals","Rimborso totale",module,Magento_Sales
"Email Copy of Credit Memo","Copia email della nota di credito",module,Magento_Sales
"Please enter a positive number in this field.","Inserisci un numero positivo in questo campo.",module,Magento_Sales
"Items Refunded","Elementi rimborsati",module,Magento_Sales
"No Items","Nessun Elemento",module,Magento_Sales
"Memo Total","Totale nota",module,Magento_Sales
"Credit Memo History","Cronologia nota di credito",module,Magento_Sales
"Credit Memo Totals","Totali nota di credito",module,Magento_Sales
"Customer Name: %1","Nome cliente: %1",module,Magento_Sales
"Purchased From: %1","Acquistato da: %1",module,Magento_Sales
"Gift Message","Messaggio regalo",module,Magento_Sales
From:,Da:,module,Magento_Sales
To:,A:,module,Magento_Sales
Message:,Messaggio:,module,Magento_Sales
"Shipping &amp; Handling","Spedizione e gestione",module,Magento_Sales
"Gift Options","Opzioni regalo",module,Magento_Sales
"Create Shipment","Crea spedizione",module,Magento_Sales
